#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Cpallidicaule_CP012994	dual	plastid	mitochondrial	non-organellar	non-organellar
Cpallidicaule_CP012995	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cpallidicaule_CP012996	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP012997	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP012999	plastid	plastid	plastid	plastid	plastid
Cpallidicaule_CP013000	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013001	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013002	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013003	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013004	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013005	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013006	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cpallidicaule_CP013007	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013008	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013009	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013010	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013011	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013012	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013013	plastid	non-organellar	plastid	non-organellar	non-organellar
Cpallidicaule_CP013014	plastid	non-organellar	plastid	non-organellar	non-organellar
Cpallidicaule_CP013015	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013016	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013017	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013018	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013019	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013020	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013021	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013022	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013023	dual	dual	mitochondrial	plastid	non-organellar
Cpallidicaule_CP013024	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013025	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013026	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013027	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013028	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cpallidicaule_CP013029	plastid	plastid	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013030	plastid	plastid	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013031	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013032	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013033	dual	dual	plastid	non-organellar	mitochondrial
Cpallidicaule_CP013034	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013035	plastid	non-organellar	plastid	non-organellar	non-organellar
Cpallidicaule_CP013036	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013037	dual	dual	plastid	plastid	plastid
Cpallidicaule_CP013038	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013039	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013043	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013044	dual	dual	plastid	plastid	plastid
Cpallidicaule_CP013045	plastid	non-organellar	plastid	non-organellar	plastid
Cpallidicaule_CP013046	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013047	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013048	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013049	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Cpallidicaule_CP013050	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013051	plastid	non-organellar	plastid	non-organellar	non-organellar
Cpallidicaule_CP013052	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013053	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cpallidicaule_CP013054	dual	dual	plastid	plastid	dual
Cpallidicaule_CP013055	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013056	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013057	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013058	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013059	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013060	dual	dual	mitochondrial	dual	N/A
Cpallidicaule_CP013061	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013062	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cpallidicaule_CP013063	plastid	plastid	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013064	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013065	dual	non-organellar	mitochondrial	plastid	non-organellar
Cpallidicaule_CP013066	plastid	plastid	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013067	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013068	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013069	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cpallidicaule_CP013070	plastid	non-organellar	plastid	non-organellar	non-organellar
Cpallidicaule_CP013071	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013072	dual	dual	plastid	plastid	dual
Cpallidicaule_CP013073	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cpallidicaule_CP013074	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cpallidicaule_CP013075	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cpallidicaule_CP013076	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013077	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013078	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
Cpallidicaule_CP013079	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013080	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013081	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013082	dual	dual	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013083	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013084	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013085	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013086	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013087	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013088	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013089	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013090	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013091	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013092	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013093	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013094	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013095	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cpallidicaule_CP013096	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013097	plastid	non-organellar	plastid	non-organellar	non-organellar
Cpallidicaule_CP013098	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cpallidicaule_CP013099	dual	dual	mitochondrial	dual	mitochondrial
Cpallidicaule_CP013100	dual	mitochondrial	plastid	plastid	non-organellar
Cpallidicaule_CP013101	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013102	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013103	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013104	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013105	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013106	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013107	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013108	dual	dual	plastid	plastid	plastid
Cpallidicaule_CP013109	dual	dual	mitochondrial	dual	non-organellar
Cpallidicaule_CP013110	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cpallidicaule_CP013111	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013112	plastid	plastid	plastid	non-organellar	non-organellar
Cpallidicaule_CP013113	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013114	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cpallidicaule_CP013115	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013116	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cpallidicaule_CP013120	plastid	plastid	plastid	non-organellar	non-organellar
Cpallidicaule_CP013121	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cpallidicaule_CP013122	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cpallidicaule_CP013123	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013124	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013125	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013126	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013127	dual	dual	plastid	plastid	plastid
Cpallidicaule_CP013128	dual	dual	mitochondrial	plastid	non-organellar
Cpallidicaule_CP013129	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013130	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013131	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cpallidicaule_CP013132	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cpallidicaule_CP013133	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013134	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013135	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cpallidicaule_CP013136	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013137	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cpallidicaule_CP013138	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013139	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013140	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013141	dual	dual	plastid	plastid	non-organellar
Cpallidicaule_CP013142	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013143	dual	dual	non-organellar	mitochondrial	non-organellar
Cpallidicaule_CP013145	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013146	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013147	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cpallidicaule_CP013148	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cpallidicaule_CP013149	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cpallidicaule_CP013150	dual	plastid	plastid	dual	plastid
Cpallidicaule_CP013151	dual	dual	mitochondrial	mitochondrial	non-organellar
Cpallidicaule_CP013152	plastid	plastid	plastid	plastid	plastid
Cpallidicaule_CP013153	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013154	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013155	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013156	dual	dual	mitochondrial	non-organellar	non-organellar
Cpallidicaule_CP013157	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013158	plastid	plastid	plastid	plastid	non-organellar
Cpallidicaule_CP013159	dual	dual	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013160	dual	plastid	mitochondrial	non-organellar	non-organellar
Cpallidicaule_CP013161	dual	plastid	mitochondrial	non-organellar	non-organellar
Cpallidicaule_CP013162	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013163	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013164	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013165	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013166	dual	dual	mitochondrial	plastid	plastid
Cpallidicaule_CP013167	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013168	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013169	dual	dual	mitochondrial	non-organellar	non-organellar
Cpallidicaule_CP013170	dual	dual	mitochondrial	non-organellar	non-organellar
Cpallidicaule_CP013171	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013172	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cpallidicaule_CP013173	plastid	plastid	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013174	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013175	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013176	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013177	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013178	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013179	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013180	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013181	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013182	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013183	dual	dual	plastid	plastid	non-organellar
Cpallidicaule_CP013184	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cpallidicaule_CP013185	plastid	non-organellar	non-organellar	plastid	non-organellar
Cpallidicaule_CP013186	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013187	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013188	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013189	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cpallidicaule_CP013190	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013191	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013192	plastid	non-organellar	plastid	non-organellar	non-organellar
Cpallidicaule_CP013193	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013194	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013195	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013196	dual	plastid	mitochondrial	non-organellar	non-organellar
Cpallidicaule_CP013197	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013198	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013199	dual	dual	mitochondrial	mitochondrial	non-organellar
Cpallidicaule_CP013200	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013201	plastid	plastid	plastid	plastid	plastid
Cpallidicaule_CP013202	plastid	plastid	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013203	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013204	dual	dual	plastid	plastid	non-organellar
Cpallidicaule_CP013205	dual	mitochondrial	plastid	non-organellar	non-organellar
Cpallidicaule_CP013206	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013207	plastid	non-organellar	plastid	non-organellar	non-organellar
Cpallidicaule_CP013208	plastid	non-organellar	plastid	non-organellar	non-organellar
Cpallidicaule_CP013209	plastid	non-organellar	plastid	non-organellar	plastid
Cpallidicaule_CP013210	plastid	plastid	plastid	non-organellar	non-organellar
Cpallidicaule_CP013211	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013212	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013213	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013214	plastid	plastid	plastid	plastid	plastid
Cpallidicaule_CP013215	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013216	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cpallidicaule_CP013218	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cpallidicaule_CP013219	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013220	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Cpallidicaule_CP013221	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cpallidicaule_CP013222	dual	dual	plastid	plastid	non-organellar
Cpallidicaule_CP013223	plastid	plastid	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013224	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013225	plastid	non-organellar	plastid	non-organellar	non-organellar
Cpallidicaule_CP013227	dual	dual	mitochondrial	dual	non-organellar
Cpallidicaule_CP013228	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013229	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013230	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cpallidicaule_CP013231	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013232	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013233	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013234	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cpallidicaule_CP013235	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013236	dual	plastid	mitochondrial	plastid	non-organellar
Cpallidicaule_CP013237	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013238	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013239	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013240	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013241	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013242	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013243	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013244	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013245	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cpallidicaule_CP013246	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013247	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cpallidicaule_CP013248	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
