Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Gohir.A11G162300.1.p	Gohir.A04G049900.1.p		Gohir.A05G000200.1.p		Gohir.A05G319600.1.p	Gohir.A05G173800.1.p		Gohir.A01G060900.1.p			Gohir.A05G117000.1.p																																												
Gohir.A11G308500.1.p	Gohir.A04G142200.1.p		Gohir.A05G389500.1.p		Gohir.A05G179400.1.p	Gohir.A05G408400.1.p		Gohir.A01G201300.1.p			Gohir.A05G184900.1.p																																												
Gohir.A11G135300.1.p	Gohir.A04G126900.1.p		Gohir.A05G304100.1.p		Gohir.A05G144900.1.p	Gohir.A05G401000.1.p		Gohir.A01G221500.1.p			Gohir.A05G200200.1.p																																												
Gohir.A11G094900.1.p	Gohir.A04G004500.1.p		Gohir.A05G196200.1.p		Gohir.A05G030500.1.p	Gohir.A05G142900.1.p		Gohir.A01G180800.1.p			Gohir.A05G357500.1.p																																												
Gohir.A11G317200.1.p	Gohir.A04G136400.1.p		Gohir.A05G321100.1.p		Gohir.A05G136800.1.p	Gohir.A05G112500.1.p		Gohir.A01G185800.1.p			Gohir.A05G148000.1.p																																												
Gohir.A11G184800.1.p	Gohir.A04G111100.1.p		Gohir.A05G320000.1.p		Gohir.A05G305700.1.p	Gohir.A05G271600.1.p		Gohir.A01G089900.1.p			Gohir.A05G334700.1.p																																												
Gohir.A11G130700.1.p	Gohir.A04G061100.1.p		Gohir.A05G053300.1.p		Gohir.A05G212700.1.p	Gohir.A05G413300.1.p		Gohir.A01G105800.1.p			Gohir.A05G093000.1.p																																												
Gohir.A11G223400.1.p	Gohir.A04G096900.1.p		Gohir.A05G094200.1.p		Gohir.A05G006600.1.p	Gohir.A05G357800.1.p		Gohir.A01G097500.1.p			Gohir.A05G220900.1.p																																												
Gohir.A11G187400.1.p	Gohir.A04G146100.1.p		Gohir.A05G252900.1.p		Gohir.A05G306400.1.p	Gohir.A05G041700.1.p		Gohir.A01G044100.1.p			Gohir.A05G202400.1.p																																												
Gohir.A11G004400.1.p	Gohir.A04G073600.1.p		Gohir.A05G398900.1.p		Gohir.A05G352000.1.p	Gohir.A05G135300.1.p		Gohir.A01G137200.1.p			Gohir.A05G046500.1.p																																												
Gohir.A11G286800.1.p	Gohir.A04G043900.1.p		Gohir.A05G381800.1.p		Gohir.A05G156300.1.p	Gohir.A05G212900.1.p		Gohir.A01G187200.1.p			Gohir.A05G222100.1.p																																												
Gohir.A11G010700.1.p	Gohir.A04G123300.1.p		Gohir.A05G242100.1.p		Gohir.A05G202600.1.p	Gohir.A05G398700.1.p		Gohir.A01G144000.1.p			Gohir.A05G025200.1.p																																												
Gohir.A11G236700.1.p	Gohir.A04G061900.1.p		Gohir.A05G405300.1.p		Gohir.A05G013200.1.p	Gohir.A05G322700.1.p		Gohir.A01G191900.1.p			Gohir.A05G146100.1.p																																												
Gohir.A11G187100.1.p	Gohir.A04G002500.1.p		Gohir.A05G261400.1.p		Gohir.A05G073600.1.p	Gohir.A05G342700.1.p		Gohir.A01G084300.1.p			Gohir.A05G224000.1.p																																												
Gohir.A11G150100.1.p	Gohir.A04G093400.1.p		Gohir.A05G087100.1.p		Gohir.A05G110100.1.p	Gohir.A05G358400.1.p		Gohir.A01G074300.1.p			Gohir.A05G317700.1.p																																												
Gohir.A11G294200.1.p	Gohir.A04G130600.1.p		Gohir.A05G192300.1.p		Gohir.A05G231200.1.p	Gohir.A05G352700.1.p		Gohir.A01G205500.1.p			Gohir.A05G404700.1.p																																												
Gohir.A11G236800.1.p	Gohir.A04G101300.1.p		Gohir.A05G282500.1.p		Gohir.A05G020800.1.p	Gohir.A05G124500.1.p		Gohir.A01G086400.1.p			Gohir.A05G342400.1.p																																												
Gohir.A11G145500.1.p	Gohir.A04G033800.1.p		Gohir.A05G278500.1.p		Gohir.A05G351200.1.p	Gohir.A05G014300.1.p		Gohir.A01G147400.1.p			Gohir.A05G381400.1.p																																												
Gohir.A11G328300.1.p	Gohir.A04G115700.1.p		Gohir.A05G244100.1.p		Gohir.A05G175200.1.p	Gohir.A05G323000.1.p		Gohir.A01G126700.1.p			Gohir.A05G123400.1.p																																												
Gohir.A11G223500.1.p	Gohir.A04G055200.1.p		Gohir.A05G079600.1.p		Gohir.A05G171200.1.p	Gohir.A05G000300.1.p		Gohir.A01G044000.1.p			Gohir.A05G403100.1.p																																												
Gohir.A11G130400.1.p	Gohir.A04G058300.1.p		Gohir.A05G376000.1.p		Gohir.A05G293300.1.p	Gohir.A05G415200.1.p		Gohir.A01G231200.1.p			Gohir.A05G218200.1.p																																												
Gohir.A11G259000.1.p	Gohir.A04G147800.1.p		Gohir.A05G395900.1.p		Gohir.A05G097400.1.p	Gohir.A05G035900.1.p		Gohir.A01G076800.1.p			Gohir.A05G189500.1.p																																												
Gohir.A11G253600.1.p	Gohir.A04G132800.1.p		Gohir.A05G069400.1.p		Gohir.A05G279500.1.p	Gohir.A05G143600.1.p		Gohir.A01G177900.1.p			Gohir.A05G247700.1.p																																												
Gohir.A11G230100.1.p	Gohir.A04G076700.1.p		Gohir.A05G177700.1.p		Gohir.A05G105800.1.p	Gohir.A05G340800.1.p		Gohir.A01G108300.1.p			Gohir.A05G393800.1.p																																												
Gohir.A11G286200.1.p	Gohir.A04G049800.1.p		Gohir.A05G035600.1.p		Gohir.A05G057700.1.p	Gohir.A05G183200.1.p		Gohir.A01G056700.1.p			Gohir.A05G289300.1.p																																												
Gohir.A11G023700.1.p	Gohir.A04G000500.1.p		Gohir.A05G157100.1.p		Gohir.A05G412000.1.p	Gohir.A05G380600.1.p		Gohir.A01G025800.1.p			Gohir.A05G130500.1.p																																												
Gohir.A11G158900.1.p	Gohir.A04G062500.1.p		Gohir.A05G285600.1.p		Gohir.A05G317200.1.p	Gohir.A05G115400.1.p		Gohir.A01G218100.1.p			Gohir.A05G268800.1.p																																												
Gohir.A11G278900.1.p	Gohir.A04G050200.1.p		Gohir.A05G375600.1.p		Gohir.A05G250400.1.p	Gohir.A05G235500.1.p		Gohir.A01G008100.1.p			Gohir.A05G235800.1.p																																												
Gohir.A11G009700.1.p	Gohir.A04G034900.1.p		Gohir.A05G171500.1.p		Gohir.A05G265600.1.p	Gohir.A05G124000.1.p		Gohir.A01G021600.1.p			Gohir.A05G241800.1.p																																												
Gohir.A11G103000.1.p	Gohir.A04G050300.1.p		Gohir.A05G383600.1.p		Gohir.A05G255700.1.p	Gohir.A05G399200.1.p		Gohir.A01G179800.1.p			Gohir.A05G301700.1.p																																												
Gohir.A11G024700.1.p	Gohir.A04G099900.1.p		Gohir.A05G312500.1.p		Gohir.A05G380200.1.p	Gohir.A05G171700.1.p		Gohir.A01G023000.1.p			Gohir.A05G246000.1.p																																												
Gohir.A11G114600.1.p	Gohir.A04G034500.1.p		Gohir.A05G039600.1.p		Gohir.A05G222200.1.p	Gohir.A05G298800.1.p		Gohir.A01G217000.1.p			Gohir.A05G382100.1.p																																												
Gohir.A11G314600.1.p	Gohir.A04G062700.1.p		Gohir.A05G351700.1.p		Gohir.A05G355400.1.p	Gohir.A05G089900.1.p		Gohir.A01G228400.1.p			Gohir.A05G147900.1.p																																												
Gohir.A11G071500.1.p	Gohir.A04G084300.1.p		Gohir.A05G362100.1.p		Gohir.A05G281400.1.p	Gohir.A05G408600.1.p		Gohir.A01G077200.1.p			Gohir.A05G223500.1.p																																												
Gohir.A11G124200.1.p	Gohir.A04G035600.1.p		Gohir.A05G174900.1.p		Gohir.A05G398300.1.p	Gohir.A05G080000.1.p		Gohir.A01G197500.1.p			Gohir.A05G252400.1.p																																												
Gohir.A11G105700.1.p	Gohir.A04G038400.1.p		Gohir.A05G007200.1.p		Gohir.A05G005000.1.p	Gohir.A05G046400.1.p		Gohir.A01G174300.1.p			Gohir.A05G122200.1.p																																												
Gohir.A11G300700.1.p	Gohir.A04G118800.1.p		Gohir.A05G411300.1.p		Gohir.A05G108900.1.p	Gohir.A05G110600.1.p		Gohir.A01G073200.1.p			Gohir.A05G006300.1.p																																												
Gohir.A11G092900.1.p	Gohir.A04G030400.1.p		Gohir.A05G254200.1.p		Gohir.A05G120200.1.p	Gohir.A05G380700.1.p		Gohir.A01G107100.1.p			Gohir.A05G400200.1.p																																												
Gohir.A11G036000.1.p	Gohir.A04G096300.1.p		Gohir.A05G065300.1.p		Gohir.A05G273100.1.p	Gohir.A05G307300.1.p		Gohir.A01G043600.1.p			Gohir.A05G053000.1.p																																												
Gohir.A11G040000.1.p	Gohir.A04G092500.1.p		Gohir.A05G322900.1.p		Gohir.A05G046800.1.p	Gohir.A05G384700.1.p		Gohir.A01G076200.1.p			Gohir.A05G198900.1.p																																												
Gohir.A11G047200.1.p	Gohir.A04G139000.1.p		Gohir.A05G230700.1.p		Gohir.A05G150200.1.p	Gohir.A05G372500.1.p		Gohir.A01G159700.1.p			Gohir.A05G062800.1.p																																												
Gohir.A11G123100.1.p	Gohir.A04G061500.1.p		Gohir.A05G203300.1.p		Gohir.A05G208200.1.p	Gohir.A05G114100.1.p		Gohir.A01G080100.1.p			Gohir.A05G118900.1.p																																												
Gohir.A11G326200.1.p	Gohir.A04G039900.1.p		Gohir.A05G075400.1.p		Gohir.A06G057300.1.p	Gohir.A05G397900.1.p		Gohir.A01G198200.1.p			Gohir.A05G205800.1.p																																												
Gohir.A11G061700.1.p	Gohir.A04G002600.1.p		Gohir.A05G117000.1.p		Gohir.A06G150500.1.p	Gohir.A05G233900.1.p		Gohir.A01G196000.1.p			Gohir.A05G168600.1.p																																												
Gohir.A11G088400.1.p	Gohir.A04G018300.1.p		Gohir.A05G184900.1.p		Gohir.A06G135700.1.p	Gohir.A05G042300.1.p		Gohir.A01G189700.1.p			Gohir.A05G171600.1.p																																												
Gohir.A11G120900.1.p	Gohir.A04G029200.1.p		Gohir.A05G200200.1.p		Gohir.A06G067300.1.p	Gohir.A05G236400.1.p		Gohir.A01G209900.1.p			Gohir.A05G277100.1.p																																												
Gohir.A11G085400.1.p	Gohir.A04G012900.1.p		Gohir.A05G357500.1.p		Gohir.A06G207000.1.p	Gohir.A05G404500.1.p		Gohir.A01G060100.1.p			Gohir.A05G109900.1.p																																												
Gohir.A11G173300.1.p	Gohir.A04G105600.1.p		Gohir.A05G148000.1.p		Gohir.A06G151900.1.p	Gohir.A05G179800.1.p		Gohir.A01G073100.1.p			Gohir.A05G347400.1.p																																												
Gohir.A11G062500.1.p	Gohir.A04G056500.1.p		Gohir.A05G334700.1.p		Gohir.A06G052400.1.p	Gohir.A05G350300.1.p		Gohir.A01G057100.1.p			Gohir.A05G390600.1.p																																												
Gohir.A11G092200.1.p	Gohir.A04G129200.1.p		Gohir.A05G093000.1.p		Gohir.A06G058200.1.p	Gohir.A05G369200.1.p		Gohir.A01G106500.1.p			Gohir.A05G333600.1.p																																												
Gohir.A11G262200.1.p	Gohir.A04G131700.1.p		Gohir.A05G220900.1.p		Gohir.A06G179000.1.p	Gohir.A05G020200.1.p		Gohir.A01G022900.1.p			Gohir.A05G043600.1.p																																												
Gohir.A11G121000.1.p	Gohir.A04G120100.1.p		Gohir.A05G202400.1.p		Gohir.A06G007300.1.p	Gohir.A05G108300.1.p		Gohir.A01G115800.1.p			Gohir.A05G319600.1.p																																												
Gohir.A11G240800.1.p	Gohir.A04G082500.1.p		Gohir.A05G046500.1.p		Gohir.A06G088600.1.p	Gohir.A05G356900.1.p		Gohir.A01G029500.1.p			Gohir.A05G118100.1.p																																												
Gohir.A11G237400.1.p	Gohir.A04G012600.1.p		Gohir.A05G222100.1.p		Gohir.A06G048400.1.p	Gohir.A05G023900.1.p		Gohir.A01G206100.1.p			Gohir.A05G179400.1.p																																												
Gohir.A11G279900.1.p	Gohir.A04G081000.1.p		Gohir.A05G025200.1.p		Gohir.A06G186400.1.p	Gohir.A05G201600.1.p		Gohir.A01G047200.1.p			Gohir.A05G144900.1.p																																												
Gohir.A11G243100.1.p	Gohir.A04G110300.1.p		Gohir.A05G146100.1.p		Gohir.A06G020600.1.p	Gohir.A05G182700.1.p		Gohir.A01G075700.1.p			Gohir.A05G030500.1.p																																												
Gohir.A11G084000.1.p	Gohir.A04G125700.1.p		Gohir.A05G317700.1.p		Gohir.A06G112100.1.p	Gohir.A05G012300.1.p		Gohir.A01G211300.1.p			Gohir.A05G127000.1.p																																												
Gohir.A11G005400.1.p	Gohir.A04G029900.1.p		Gohir.A05G342400.1.p		Gohir.A06G083900.1.p	Gohir.A05G334100.1.p		Gohir.A01G170000.1.p			Gohir.A05G099800.1.p																																												
Gohir.A11G224800.1.p	Gohir.A04G101600.1.p		Gohir.A05G381400.1.p		Gohir.A06G094900.1.p	Gohir.A05G414900.1.p		Gohir.A01G225000.1.p			Gohir.A05G383000.1.p																																												
Gohir.A11G274200.1.p	Gohir.A04G025800.1.p		Gohir.A05G123400.1.p		Gohir.A06G146500.1.p	Gohir.A05G274800.1.p		Gohir.A01G090500.1.p			Gohir.A05G088000.1.p																																												
Gohir.A11G289800.1.p	Gohir.A04G101800.1.p		Gohir.A05G403100.1.p		Gohir.A06G004800.1.p	Gohir.A05G119300.1.p		Gohir.A01G043700.1.p			Gohir.A05G136800.1.p																																												
Gohir.A11G132900.1.p	Gohir.A04G014600.1.p		Gohir.A05G218200.1.p		Gohir.A06G185800.1.p	Gohir.A05G190200.1.p		Gohir.A01G221800.1.p			Gohir.A05G305700.1.p																																												
Gohir.A11G145200.1.p	Gohir.A04G068300.1.p		Gohir.A05G189500.1.p		Gohir.A06G192500.1.p	Gohir.A05G077900.1.p		Gohir.A01G090300.1.p			Gohir.A05G212700.1.p																																												
Gohir.A11G312100.1.p	Gohir.A04G026100.1.p		Gohir.A05G247700.1.p		Gohir.A06G073900.1.p	Gohir.A05G189700.1.p		Gohir.A01G163600.1.p			Gohir.A05G021400.1.p																																												
Gohir.A11G213400.1.p	Gohir.A04G135700.1.p		Gohir.A05G393800.1.p		Gohir.A06G046700.1.p	Gohir.A05G144700.1.p		Gohir.A01G226700.1.p			Gohir.A05G006600.1.p																																												
Gohir.A11G044600.1.p	Gohir.A04G112800.1.p		Gohir.A05G289300.1.p		Gohir.A06G204600.1.p	Gohir.A05G250800.1.p		Gohir.A01G060300.1.p			Gohir.A05G306400.1.p																																												
Gohir.A11G307100.1.p	Gohir.A04G036000.1.p		Gohir.A05G130500.1.p		Gohir.A06G079200.1.p	Gohir.A05G149700.1.p		Gohir.A01G020600.1.p			Gohir.A05G352000.1.p																																												
Gohir.A11G151900.1.p	Gohir.A04G001100.1.p		Gohir.A05G268800.1.p		Gohir.A06G126800.1.p	Gohir.A05G298900.1.p		Gohir.A01G101300.1.p			Gohir.A05G047400.1.p																																												
Gohir.A11G250400.1.p	Gohir.A04G077100.1.p		Gohir.A05G235800.1.p		Gohir.A06G119000.1.p	Gohir.A05G247000.1.p		Gohir.A01G053000.1.p			Gohir.A05G202600.1.p																																												
Gohir.A11G038300.1.p	Gohir.A04G035000.1.p		Gohir.A05G138000.1.p		Gohir.A06G001400.1.p	Gohir.A05G002200.1.p		Gohir.A01G058600.1.p			Gohir.A05G013200.1.p																																												
Gohir.A11G098700.1.p	Gohir.A04G011900.1.p		Gohir.A05G241800.1.p		Gohir.A06G160000.1.p	Gohir.A05G182400.1.p		Gohir.A01G008300.1.p			Gohir.A05G073600.1.p																																												
Gohir.A11G292600.1.p	Gohir.A04G042000.1.p		Gohir.A05G301700.1.p		Gohir.A06G001000.1.p	Gohir.A05G192600.1.p		Gohir.A01G169000.1.p			Gohir.A05G110100.1.p																																												
Gohir.A11G116400.1.p	Gohir.A04G125400.1.p		Gohir.A05G246000.1.p		Gohir.A06G074400.1.p	Gohir.A05G069600.1.p		Gohir.A01G229200.1.p			Gohir.A05G231200.1.p																																												
Gohir.A11G142300.1.p	Gohir.A04G070900.1.p		Gohir.A05G082900.1.p		Gohir.A06G131700.1.p	Gohir.A05G289000.1.p		Gohir.A01G159900.1.p			Gohir.A05G144300.1.p																																												
Gohir.A11G058500.1.p	Gohir.A04G051800.1.p		Gohir.A05G382100.1.p		Gohir.A06G117300.1.p	Gohir.A05G351300.1.p		Gohir.A01G004300.1.p			Gohir.A05G351200.1.p																																												
Gohir.A11G002300.1.p	Gohir.A04G108500.1.p		Gohir.A05G147900.1.p		Gohir.A06G123100.1.p	Gohir.A05G346100.1.p		Gohir.A01G150600.1.p			Gohir.A05G175200.1.p																																												
Gohir.A11G282000.1.p	Gohir.A04G099400.1.p		Gohir.A05G223500.1.p		Gohir.A06G206700.1.p	Gohir.A05G186100.1.p		Gohir.A01G138100.1.p			Gohir.A05G171200.1.p																																												
Gohir.A11G160000.1.p	Gohir.A04G034300.1.p		Gohir.A05G108400.1.p		Gohir.A06G009400.1.p	Gohir.A05G080700.1.p		Gohir.A01G194800.1.p			Gohir.A05G174100.1.p																																												
Gohir.A11G272300.1.p	Gohir.A04G117700.1.p		Gohir.A05G252400.1.p		Gohir.A06G136900.1.p	Gohir.A05G252600.1.p		Gohir.A01G105000.1.p			Gohir.A05G271500.1.p																																												
Gohir.A11G136400.1.p	Gohir.A04G012800.1.p		Gohir.A05G122200.1.p		Gohir.A06G200900.1.p	Gohir.A05G318600.1.p		Gohir.A01G085100.1.p			Gohir.A05G293300.1.p																																												
Gohir.A11G157400.1.p	Gohir.A04G097500.1.p		Gohir.A05G006300.1.p		Gohir.A06G131800.1.p	Gohir.A05G277900.1.p		Gohir.A01G193200.1.p			Gohir.A05G335200.1.p																																												
Gohir.A11G158200.1.p	Gohir.A04G034400.1.p		Gohir.A05G000800.1.p		Gohir.A06G015000.1.p	Gohir.A05G112600.1.p		Gohir.A01G020200.1.p			Gohir.A05G279500.1.p																																												
Gohir.A11G025900.1.p	Gohir.A04G096200.1.p		Gohir.A05G400200.1.p		Gohir.A06G183700.1.p	Gohir.A05G082400.1.p		Gohir.A01G038800.1.p			Gohir.A05G105800.1.p																																												
Gohir.A11G138900.1.p	Gohir.A04G101700.1.p		Gohir.A05G053000.1.p		Gohir.A06G121700.1.p	Gohir.A05G011700.1.p		Gohir.A01G038700.1.p			Gohir.A05G057700.1.p																																												
Gohir.A11G107900.1.p	Gohir.A04G125300.1.p		Gohir.A05G198900.1.p		Gohir.A06G194700.1.p	Gohir.A05G345000.1.p		Gohir.A01G200100.1.p			Gohir.A05G268100.1.p																																												
Gohir.A11G137200.1.p	Gohir.A04G002800.1.p		Gohir.A05G062800.1.p		Gohir.A06G026200.1.p	Gohir.A05G234900.1.p		Gohir.A01G161200.1.p			Gohir.A05G317200.1.p																																												
Gohir.A11G277000.1.p	Gohir.A04G109800.1.p		Gohir.A05G118900.1.p		Gohir.A06G071400.1.p	Gohir.A05G177200.1.p		Gohir.A01G084500.1.p			Gohir.A05G265600.1.p																																												
Gohir.A11G297200.1.p	Gohir.A04G024700.1.p		Gohir.A05G205800.1.p		Gohir.A06G073300.1.p	Gohir.A05G276500.1.p		Gohir.A01G032900.1.p			Gohir.A05G279300.1.p																																												
Gohir.A11G148100.1.p	Gohir.A04G100800.1.p		Gohir.A05G168600.1.p		Gohir.A06G136600.1.p	Gohir.A05G357100.1.p		Gohir.A01G225500.1.p			Gohir.A05G296300.1.p																																												
Gohir.A11G283200.1.p	Gohir.A04G106200.1.p		Gohir.A05G171600.1.p		Gohir.A06G082000.1.p	Gohir.A05G253100.1.p		Gohir.A01G094000.1.p			Gohir.A05G355400.1.p																																												
Gohir.A11G169000.1.p	Gohir.A04G098300.1.p		Gohir.A05G277100.1.p		Gohir.A06G137900.1.p	Gohir.A05G022800.1.p		Gohir.A01G033200.1.p			Gohir.A05G281400.1.p																																												
Gohir.A11G098400.1.p	Gohir.A04G043300.1.p		Gohir.A05G109900.1.p		Gohir.A06G000700.1.p	Gohir.A05G306500.1.p		Gohir.A01G057700.1.p			Gohir.A05G108900.1.p																																												
Gohir.A11G045700.1.p	Gohir.A04G105900.1.p		Gohir.A05G347400.1.p		Gohir.A06G078700.1.p	Gohir.A05G221100.1.p		Gohir.A01G192200.1.p			Gohir.A05G120200.1.p																																												
Gohir.A11G261700.1.p	Gohir.A04G118600.1.p		Gohir.A05G390600.1.p		Gohir.A06G083200.1.p	Gohir.A05G373200.1.p		Gohir.A01G220000.1.p			Gohir.A05G273100.1.p																																												
Gohir.A11G228200.1.p	Gohir.A04G104700.1.p		Gohir.A05G333600.1.p		Gohir.A06G178200.1.p	Gohir.A05G383800.1.p		Gohir.A01G135400.1.p			Gohir.A05G046800.1.p																																												
Gohir.A11G020500.1.p	Gohir.A04G072000.1.p		Gohir.A05G043600.1.p		Gohir.A06G119300.1.p	Gohir.A05G068400.1.p		Gohir.A01G098600.1.p			Gohir.A05G208200.1.p																																												
Gohir.A11G205200.1.p	Gohir.A04G104000.1.p		Gohir.A05G319600.1.p		Gohir.A06G048500.1.p	Gohir.A05G125200.1.p		Gohir.A01G074100.1.p			Gohir.A06G067300.1.p																																												
Gohir.A11G119600.1.p	Gohir.A04G065300.1.p		Gohir.A05G118100.1.p		Gohir.A06G132400.1.p	Gohir.A05G089600.1.p		Gohir.A01G002200.1.p			Gohir.A06G207000.1.p																																												
Gohir.A11G150500.1.p	Gohir.A04G020200.1.p		Gohir.A05G179400.1.p		Gohir.A06G101200.1.p	Gohir.A05G025300.1.p		Gohir.A01G062400.1.p			Gohir.A06G041500.1.p																																												
Gohir.A11G168500.1.p	Gohir.A04G137000.1.p		Gohir.A05G144900.1.p		Gohir.A06G207100.1.p	Gohir.A05G319200.1.p		Gohir.A01G029200.1.p			Gohir.A06G052400.1.p																																												
Gohir.A11G302200.1.p	Gohir.A04G062000.1.p		Gohir.A05G127000.1.p		Gohir.A06G004300.1.p	Gohir.A05G167500.1.p		Gohir.A01G178900.1.p			Gohir.A06G058200.1.p																																												
Gohir.A11G127000.1.p	Gohir.A04G129300.1.p		Gohir.A05G099800.1.p		Gohir.A06G191800.1.p	Gohir.A05G006500.1.p		Gohir.A01G102900.1.p			Gohir.A06G179000.1.p																																												
Gohir.A11G083800.1.p	Gohir.A04G044700.1.p		Gohir.A05G383000.1.p		Gohir.A06G004500.1.p	Gohir.A05G195200.1.p		Gohir.A09G005200.1.p			Gohir.A06G007300.1.p																																												
Gohir.A11G026800.1.p	Gohir.A04G061600.1.p		Gohir.A05G088000.1.p		Gohir.A06G107400.1.p	Gohir.A05G058200.1.p		Gohir.A09G128000.1.p			Gohir.A06G088600.1.p																																												
Gohir.A11G153100.1.p	Gohir.A04G059900.1.p		Gohir.A05G136800.1.p		Gohir.A06G130200.1.p	Gohir.A05G086700.1.p		Gohir.A09G017000.1.p			Gohir.A06G094000.1.p																																												
Gohir.A11G122600.1.p	Gohir.A04G000300.1.p		Gohir.A05G305700.1.p		Gohir.A06G150300.1.p	Gohir.A05G287600.1.p		Gohir.A09G209100.1.p			Gohir.A06G048400.1.p																																												
Gohir.A11G314800.1.p	Gohir.A04G079100.1.p		Gohir.A05G212700.1.p		Gohir.A06G166200.1.p	Gohir.A05G178000.1.p		Gohir.A09G128300.1.p			Gohir.A06G048800.1.p																																												
Gohir.A11G180500.1.p	Gohir.A04G062600.1.p		Gohir.A05G021400.1.p		Gohir.A06G095200.1.p	Gohir.A05G295200.1.p		Gohir.A09G220000.1.p			Gohir.A06G186400.1.p																																												
Gohir.A11G176500.1.p	Gohir.A04G040900.1.p		Gohir.A05G006600.1.p		Gohir.A06G134400.1.p	Gohir.A05G103000.1.p		Gohir.A09G028000.1.p			Gohir.A06G020600.1.p																																												
Gohir.A11G248200.1.p	Gohir.A04G108300.1.p		Gohir.A05G306400.1.p		Gohir.A06G152800.1.p	Gohir.A05G116800.1.p		Gohir.A09G237700.1.p			Gohir.A06G097600.1.p																																												
Gohir.A11G079300.1.p	Gohir.A04G117500.1.p		Gohir.A05G352000.1.p		Gohir.A06G154600.1.p	Gohir.A05G400400.1.p		Gohir.A09G030700.1.p			Gohir.A06G193900.1.p																																												
Gohir.A11G316500.1.p	Gohir.A04G065400.1.p		Gohir.A05G047400.1.p		Gohir.A06G146800.1.p	Gohir.A05G087400.1.p		Gohir.A09G058800.1.p			Gohir.A06G152900.1.p																																												
Gohir.A11G234300.1.p	Gohir.A04G092900.1.p		Gohir.A05G202600.1.p		Gohir.A06G185600.1.p	Gohir.A05G228800.1.p		Gohir.A09G035500.1.p			Gohir.A06G175100.1.p																																												
Gohir.A11G131300.1.p	Gohir.A04G060200.1.p		Gohir.A05G013200.1.p		Gohir.A06G055500.1.p	Gohir.A05G093400.1.p		Gohir.A09G010700.1.p			Gohir.A06G112100.1.p																																												
Gohir.A11G052300.1.p	Gohir.A04G087900.1.p		Gohir.A05G073600.1.p		Gohir.A06G008900.1.p	Gohir.A05G274500.1.p		Gohir.A09G039600.1.p			Gohir.A06G083900.1.p																																												
Gohir.A11G327000.1.p	Gohir.A04G029700.1.p		Gohir.A05G110100.1.p		Gohir.A06G009600.1.p	Gohir.A05G330800.1.p		Gohir.A09G108200.1.p			Gohir.A06G094900.1.p																																												
Gohir.A11G246600.1.p	Gohir.A04G116800.1.p		Gohir.A05G231200.1.p		Gohir.A06G048000.1.p	Gohir.A05G158000.1.p		Gohir.A09G215700.1.p			Gohir.A06G196700.1.p																																												
Gohir.A11G182100.1.p	Gohir.A04G119800.1.p		Gohir.A05G144300.1.p		Gohir.A06G086900.1.p	Gohir.A05G106300.1.p		Gohir.A09G131900.1.p			Gohir.A06G045200.1.p																																												
Gohir.A11G292700.1.p	Gohir.A04G092000.1.p		Gohir.A05G351200.1.p		Gohir.A06G106700.1.p	Gohir.A05G229400.1.p		Gohir.A09G217900.1.p			Gohir.A06G100200.1.p																																												
Gohir.A11G144300.1.p	Gohir.A04G052100.1.p		Gohir.A05G175200.1.p		Gohir.A06G033800.1.p	Gohir.A05G039300.1.p		Gohir.A09G160700.1.p			Gohir.A06G062400.1.p																																												
