Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
TRIDC1BG000160	TRIDC1BG006270	TRIDC1BG015990	TRIDC1BG011440	TRIDC1BG042090	TRIDC1BG011360	TRIDC1BG010350	TRIDC1BG027880	TRIDC1BG016250	TRIDC1BG042090	TRIDC1BG035620	TRIDC1BG012690	TRIDC4BG029320	TRIDC3BG062860		TRIDC1BG042090	TRIDC2BG031440	TRIDC2BG032270	TRIDC1BG035430	TRIDC2BG028550		TRIDC6BG024430	TRIDC6BG018060	TRIDC1BG047480	TRIDC2BG071140							TRIDC2BG039020		TRIDC4BG029320	TRIDC4BG025440	TRIDC4BG058400		TRIDC4BG012870	TRIDC2BG031780	TRIDC2BG026170			TRIDC4BG036540	TRIDC5BG074290	TRIDC2BG038790		TRIDC1BG072070							TRIDC5BG076380	TRIDC2BG040550	
TRIDC1BG000180	TRIDC1BG006500	TRIDC1BG016160	TRIDC1BG012690	TRIDC1BG058530	TRIDC1BG011440	TRIDC1BG010600	TRIDC1BG029190	TRIDC1BG018510	TRIDC1BG058530	TRIDC1BG038590	TRIDC1BG013360	TRIDC4BG031720	TRIDC3BG077980		TRIDC1BG058530	TRIDC2BG041060	TRIDC2BG042480	TRIDC1BG042670	TRIDC2BG022280		TRIDC7BG046130	TRIDC6BG017100	TRIDC1BG062050	TRIDC2BG090760							TRIDC2BG040550		TRIDC4BG031720	TRIDC4BG028430	TRIDC4BG042600		TRIDC4BG041150	TRIDC2BG031950	TRIDC2BG031150			TRIDC4BG047290	TRIDC6BG028780	TRIDC2BG049690		TRIDC2BG036270							TRIDC6BG051400	TRIDC2BG080960	
TRIDC1BG000190	TRIDC1BG009570	TRIDC1BG018170	TRIDC1BG013360	TRIDC1BG065730	TRIDC1BG012690	TRIDC1BG011360	TRIDC1BG030280	TRIDC1BG018910	TRIDC1BG065730	TRIDC1BG040910	TRIDC1BG013430	TRIDC5BG020060	TRIDC3BG039020		TRIDC1BG065730	TRIDC2BG088430	TRIDC2BG065650	TRIDC1BG061200	TRIDC2BG034340			TRIDC6BG027250	TRIDC1BG072090	TRIDC3BG017510							TRIDC2BG080960		TRIDC5BG020060	TRIDC4BG035770	TRIDC5BG072210		TRIDC4BG026770	TRIDC2BG038620	TRIDC2BG039650			TRIDC5BG038580	TRIDC6BG056130	TRIDC3BG051680		TRIDC2BG026930							TRIDC7BG003870	TRIDC3BG003540	
TRIDC1BG000210	TRIDC1BG009930	TRIDC1BG020500	TRIDC1BG013430	TRIDC1BG067220	TRIDC1BG013140	TRIDC1BG011440	TRIDC1BG030750	TRIDC1BG019240	TRIDC1BG067220	TRIDC1BG041580	TRIDC1BG015850	TRIDC6BG036130	TRIDC3BG061690		TRIDC1BG067220	TRIDC2BG070010	TRIDC2BG087260	TRIDC2BG021760	TRIDC2BG037120			TRIDC6BG049110	TRIDC1BG015640	TRIDC3BG017910							TRIDC3BG003540		TRIDC6BG036130	TRIDC4BG038030	TRIDC5BG029910		TRIDC5BG048210	TRIDC2BG039310	TRIDC2BG049870			TRIDC5BG071190	TRIDC7BG019620	TRIDC4BG013910		TRIDC2BG028950							TRIDC7BG020490	TRIDC3BG010790	
TRIDC1BG000220	TRIDC1BG010340	TRIDC1BG026070	TRIDC1BG015850	TRIDC1BG067970	TRIDC1BG013430	TRIDC1BG012690	TRIDC1BG031250	TRIDC1BG019620	TRIDC1BG067970	TRIDC1BG043610	TRIDC1BG016250	TRIDC1BG041580	TRIDC3BG061920		TRIDC1BG067970	TRIDC3BG001740	TRIDC2BG008880	TRIDC2BG023200	TRIDC2BG042350				TRIDC1BG015700	TRIDC3BG025460							TRIDC3BG010790			TRIDC4BG058000	TRIDC5BG075600		TRIDC5BG081310	TRIDC2BG043060	TRIDC2BG058650			TRIDC5BG018700		TRIDC4BG028300		TRIDC2BG039750							TRIDC7BG020500	TRIDC3BG014580	
TRIDC1BG000230	TRIDC1BG010350	TRIDC1BG027880	TRIDC1BG016250	TRIDC1BG068390	TRIDC1BG015850	TRIDC1BG013360	TRIDC1BG031310	TRIDC1BG021160	TRIDC1BG068390	TRIDC1BG062110	TRIDC1BG018140	TRIDC1BG068890	TRIDC3BG077200		TRIDC1BG068390	TRIDC3BG005570	TRIDC2BG083400	TRIDC2BG028550	TRIDC3BG032450				TRIDC1BG025640	TRIDC4BG026820							TRIDC3BG014580			TRIDC4BG058400	TRIDC5BG082550		TRIDC5BG059060	TRIDC2BG061280	TRIDC2BG008540			TRIDC6BG038200		TRIDC5BG051520		TRIDC2BG050450							TRIDC7BG070770	TRIDC3BG046170	
TRIDC1BG000240	TRIDC1BG010600	TRIDC1BG029190	TRIDC1BG018140	TRIDC2BG017280	TRIDC1BG015860	TRIDC1BG013430	TRIDC1BG035010	TRIDC1BG021360	TRIDC2BG017280	TRIDC1BG062120	TRIDC1BG018510	TRIDC2BG050090	TRIDC4BG012870		TRIDC2BG017280	TRIDC3BG005580	TRIDC3BG042200	TRIDC2BG044780	TRIDC3BG048390				TRIDC1BG028820	TRIDC4BG012580							TRIDC3BG046170			TRIDC4BG034300	TRIDC6BG035100		TRIDC5BG071910	TRIDC2BG000900	TRIDC2BG008550			TRIDC6BG053280		TRIDC5BG055540		TRIDC2BG071140								TRIDC3BG019630	
TRIDC1BG000260	TRIDC1BG011360	TRIDC1BG030280	TRIDC1BG018510	TRIDC2BG019560	TRIDC1BG015990	TRIDC1BG015850	TRIDC1BG036220	TRIDC1BG021630	TRIDC2BG019560	TRIDC1BG068890	TRIDC1BG018910	TRIDC2BG091190	TRIDC4BG041150		TRIDC2BG019560	TRIDC3BG017110	TRIDC3BG045230	TRIDC2BG045550	TRIDC3BG048860				TRIDC1BG029520	TRIDC4BG037260							TRIDC3BG019630			TRIDC4BG042600	TRIDC6BG047310		TRIDC6BG049390	TRIDC2BG022000	TRIDC2BG008560			TRIDC6BG054050		TRIDC5BG070050		TRIDC2BG090760								TRIDC3BG026550	
TRIDC1BG000270	TRIDC1BG011440	TRIDC1BG030750	TRIDC1BG018910	TRIDC2BG024200	TRIDC1BG016160	TRIDC1BG016250	TRIDC1BG037020	TRIDC1BG021660	TRIDC2BG024200	TRIDC1BG069200	TRIDC1BG019240	TRIDC3BG069300	TRIDC4BG012420		TRIDC2BG024200	TRIDC3BG024520	TRIDC3BG057970	TRIDC2BG016280	TRIDC3BG050230				TRIDC1BG031300	TRIDC5BG021470							TRIDC3BG026550			TRIDC5BG072210	TRIDC6BG055920		TRIDC7BG025970	TRIDC2BG028000	TRIDC2BG008570			TRIDC7BG000870		TRIDC5BG070060		TRIDC3BG006390								TRIDC4BG063620	
TRIDC1BG000280	TRIDC1BG012690	TRIDC1BG031250	TRIDC1BG019240	TRIDC2BG025810	TRIDC1BG016250	TRIDC1BG018140	TRIDC1BG038590	TRIDC1BG023870	TRIDC2BG025810	TRIDC1BG069820	TRIDC1BG019620	TRIDC3BG038650	TRIDC4BG026770		TRIDC2BG025810	TRIDC3BG052950	TRIDC3BG013710	TRIDC2BG020810	TRIDC3BG065780				TRIDC1BG034140	TRIDC5BG021750							TRIDC4BG063620			TRIDC5BG079020	TRIDC6BG070600		TRIDC7BG000570	TRIDC2BG032160	TRIDC2BG008580					TRIDC5BG070090		TRIDC3BG025070								TRIDC4BG022020	
TRIDC1BG000290	TRIDC1BG013140	TRIDC1BG031310	TRIDC1BG019620	TRIDC2BG031440	TRIDC1BG018510	TRIDC1BG018170	TRIDC1BG039520	TRIDC1BG025410	TRIDC2BG031440	TRIDC1BG072670	TRIDC1BG020500	TRIDC3BG040330	TRIDC5BG071910		TRIDC2BG031440	TRIDC3BG052970	TRIDC3BG027010	TRIDC2BG022280	TRIDC4BG000450				TRIDC1BG035330	TRIDC5BG028930							TRIDC4BG022020			TRIDC5BG029910	TRIDC7BG025950		TRIDC7BG017330	TRIDC2BG040530	TRIDC2BG029290					TRIDC6BG017320		TRIDC3BG032050								TRIDC4BG043900	
TRIDC1BG000300	TRIDC1BG013360	TRIDC1BG031960	TRIDC1BG021160	TRIDC2BG032270	TRIDC1BG018910	TRIDC1BG018510	TRIDC1BG040910	TRIDC1BG026200	TRIDC2BG032270	TRIDC1BG073180	TRIDC1BG021630	TRIDC3BG045280	TRIDC6BG049390		TRIDC2BG032270	TRIDC3BG053260	TRIDC3BG027730	TRIDC2BG034340	TRIDC4BG004840				TRIDC1BG036060	TRIDC5BG065600							TRIDC4BG043900			TRIDC5BG062960	TRIDC7BG055990		TRIDC7BG058710	TRIDC2BG050810	TRIDC2BG031330					TRIDC6BG017380		TRIDC3BG016980								TRIDC5BG058350	
TRIDC1BG000310	TRIDC1BG013430	TRIDC1BG035010	TRIDC1BG021360	TRIDC2BG041060	TRIDC1BG019240	TRIDC1BG018910	TRIDC1BG043610	TRIDC1BG026280	TRIDC2BG041060	TRIDC1BG003380	TRIDC1BG021660	TRIDC3BG045640	TRIDC6BG023520		TRIDC2BG041060	TRIDC3BG053900	TRIDC3BG028100	TRIDC2BG035450	TRIDC4BG034100				TRIDC1BG037710	TRIDC6BG041310							TRIDC5BG058350			TRIDC5BG075600	TRIDC7BG066890			TRIDC2BG052050	TRIDC2BG032280					TRIDC6BG017390		TRIDC3BG031670								TRIDC5BG016970	
TRIDC1BG000340	TRIDC1BG015850	TRIDC1BG035220	TRIDC1BG021630	TRIDC2BG042480	TRIDC1BG019620	TRIDC1BG019240	TRIDC1BG047480	TRIDC1BG026450	TRIDC2BG042480	TRIDC1BG019030	TRIDC1BG023680	TRIDC4BG006590	TRIDC7BG025970		TRIDC2BG042480	TRIDC3BG053910	TRIDC3BG030620	TRIDC2BG037120	TRIDC4BG046300				TRIDC1BG039370	TRIDC6BG048450							TRIDC5BG016970			TRIDC5BG082550				TRIDC2BG059500	TRIDC2BG038790					TRIDC6BG017400		TRIDC3BG054270								TRIDC5BG024350	
TRIDC1BG000360	TRIDC1BG015860	TRIDC1BG035620	TRIDC1BG021660	TRIDC2BG065650	TRIDC1BG020500	TRIDC1BG019620	TRIDC1BG048020	TRIDC1BG027690	TRIDC2BG065650	TRIDC1BG023890	TRIDC1BG023870	TRIDC4BG025440	TRIDC7BG000570		TRIDC2BG065650	TRIDC3BG086650	TRIDC3BG036360	TRIDC2BG042350	TRIDC4BG007500				TRIDC1BG040570	TRIDC6BG060390							TRIDC5BG024350			TRIDC6BG030270				TRIDC2BG059850	TRIDC2BG039350					TRIDC6BG065390		TRIDC3BG075940								TRIDC5BG056560	
TRIDC1BG000370	TRIDC1BG015990	TRIDC1BG036220	TRIDC1BG023680	TRIDC2BG087260	TRIDC1BG021160	TRIDC1BG020500	TRIDC1BG050960	TRIDC1BG028060	TRIDC2BG087260	TRIDC1BG024350	TRIDC1BG024880	TRIDC4BG028430	TRIDC7BG017330		TRIDC2BG087260	TRIDC3BG024670	TRIDC3BG046850	TRIDC2BG046880	TRIDC4BG033510				TRIDC1BG042470	TRIDC7BG022300							TRIDC5BG056560			TRIDC6BG035100				TRIDC2BG066640	TRIDC2BG049690					TRIDC6BG016360		TRIDC4BG026820								TRIDC5BG058160	
TRIDC1BG000380	TRIDC1BG016160	TRIDC1BG037020	TRIDC1BG023870	TRIDC2BG088430	TRIDC1BG021360	TRIDC1BG021630	TRIDC1BG055220	TRIDC1BG028230	TRIDC2BG088430	TRIDC1BG028340	TRIDC1BG026200	TRIDC4BG035770	TRIDC7BG058710		TRIDC2BG088430	TRIDC3BG050020	TRIDC3BG050100	TRIDC2BG048500	TRIDC4BG054430				TRIDC1BG043390	TRIDC7BG039140							TRIDC5BG058160			TRIDC6BG047310				TRIDC2BG070320	TRIDC3BG008100					TRIDC6BG017250		TRIDC4BG028210								TRIDC6BG012940	
TRIDC1BG000420	TRIDC1BG016250	TRIDC1BG038590	TRIDC1BG024880	TRIDC2BG008880	TRIDC1BG021630	TRIDC1BG021660	TRIDC1BG056240	TRIDC1BG028830	TRIDC2BG008880	TRIDC1BG028820	TRIDC1BG026280	TRIDC4BG038030			TRIDC2BG008880	TRIDC3BG053790	TRIDC4BG005720	TRIDC2BG054520	TRIDC5BG023490				TRIDC1BG044430	TRIDC7BG046990							TRIDC6BG012940			TRIDC6BG055920				TRIDC2BG087560	TRIDC3BG051680					TRIDC7BG015270		TRIDC4BG046640								TRIDC6BG018620	
TRIDC1BG000430	TRIDC1BG018140	TRIDC1BG039520	TRIDC1BG025410	TRIDC2BG070010	TRIDC1BG021660	TRIDC1BG023680	TRIDC1BG059540	TRIDC1BG029930	TRIDC2BG070010	TRIDC1BG034100	TRIDC1BG026450	TRIDC4BG058000			TRIDC2BG070010	TRIDC3BG063480	TRIDC4BG008720	TRIDC2BG067060	TRIDC5BG057270				TRIDC1BG046450	TRIDC7BG063410							TRIDC6BG018620			TRIDC6BG070600				TRIDC3BG015670	TRIDC3BG070360					TRIDC7BG035150		TRIDC4BG026120								TRIDC6BG041770	
TRIDC1BG000460	TRIDC1BG018170	TRIDC1BG040910	TRIDC1BG026200	TRIDC2BG083400	TRIDC1BG023870	TRIDC1BG023870	TRIDC1BG059610	TRIDC1BG030470	TRIDC2BG083400	TRIDC1BG039020	TRIDC1BG027690	TRIDC4BG058400			TRIDC2BG083400	TRIDC3BG079480	TRIDC4BG044220	TRIDC2BG087320	TRIDC5BG032790				TRIDC1BG050220	TRIDC7BG022880							TRIDC6BG041770			TRIDC7BG025950				TRIDC3BG016430	TRIDC3BG081690							TRIDC4BG026370								TRIDC6BG050560	
