#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
TRIDC1AG001020	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG001030	plastid	non-organellar	plastid	non-organellar	N/A
TRIDC1AG001050	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG001060	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG001080	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG001100	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TRIDC1AG001120	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG001130	dual	dual	plastid	plastid	N/A
TRIDC1AG001160	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG001200	dual	dual	non-organellar	plastid	non-organellar
TRIDC1AG001220	plastid	plastid	plastid	non-organellar	non-organellar
TRIDC1AG001230	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG001260	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG001270	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
TRIDC1AG001280	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG001290	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG001300	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG001310	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG001360	mitochondrial	non-organellar	non-organellar	mitochondrial	N/A
TRIDC1AG001380	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
TRIDC1AG001390	dual	plastid	mitochondrial	non-organellar	N/A
TRIDC1AG001400	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
TRIDC1AG001410	dual	dual	plastid	non-organellar	N/A
TRIDC1AG001470	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG001480	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG001510	plastid	non-organellar	plastid	plastid	non-organellar
TRIDC1AG001550	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG001600	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG001620	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG001640	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG001660	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG001670	plastid	non-organellar	plastid	non-organellar	N/A
TRIDC1AG001690	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG001700	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG001710	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG001720	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG001730	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG001770	dual	dual	mitochondrial	non-organellar	N/A
TRIDC1AG001780	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG001810	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG001830	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG001840	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TRIDC1AG001850	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TRIDC1AG001870	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TRIDC1AG001890	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG001910	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG001960	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG001970	plastid	plastid	non-organellar	plastid	N/A
TRIDC1AG001980	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
TRIDC1AG001990	plastid	non-organellar	plastid	non-organellar	N/A
TRIDC1AG002000	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
TRIDC1AG002030	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG002060	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG002080	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG002100	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG002110	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG002130	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG002140	mitochondrial	mitochondrial	mitochondrial	mitochondrial	N/A
TRIDC1AG002150	dual	dual	non-organellar	plastid	N/A
TRIDC1AG002170	dual	dual	mitochondrial	plastid	N/A
TRIDC1AG002180	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG002200	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG002230	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG002260	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG002270	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC1AG002300	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG002310	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG002320	dual	dual	mitochondrial	plastid	N/A
TRIDC1AG002340	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC1AG002360	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG002370	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG002380	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG002390	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG002430	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG002440	mitochondrial	mitochondrial	non-organellar	mitochondrial	N/A
TRIDC1AG002460	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG002480	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG002520	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG002530	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
TRIDC1AG002550	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
TRIDC1AG002580	dual	mitochondrial	plastid	non-organellar	non-organellar
TRIDC1AG002590	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TRIDC1AG002600	dual	plastid	mitochondrial	non-organellar	non-organellar
TRIDC1AG002640	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG002650	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG002670	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG002730	plastid	plastid	plastid	plastid	N/A
TRIDC1AG002740	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG002770	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC1AG002780	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG002800	dual	mitochondrial	plastid	non-organellar	non-organellar
TRIDC1AG002810	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
TRIDC1AG002830	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG002860	dual	dual	mitochondrial	mitochondrial	non-organellar
TRIDC1AG002880	dual	mitochondrial	plastid	non-organellar	N/A
TRIDC1AG002890	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG002900	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG002920	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG002940	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG002970	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG003020	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG003040	plastid	non-organellar	plastid	non-organellar	N/A
TRIDC1AG003070	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG003080	dual	dual	mitochondrial	non-organellar	non-organellar
TRIDC1AG003100	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG003120	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG003130	plastid	plastid	plastid	plastid	N/A
TRIDC1AG003140	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG003150	dual	dual	mitochondrial	plastid	N/A
TRIDC1AG003160	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG003190	dual	dual	plastid	non-organellar	N/A
TRIDC1AG003200	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG003220	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
TRIDC1AG003250	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG003300	dual	dual	plastid	plastid	N/A
TRIDC1AG003310	mitochondrial	mitochondrial	non-organellar	mitochondrial	N/A
TRIDC1AG003320	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG003330	mitochondrial	mitochondrial	non-organellar	mitochondrial	N/A
TRIDC1AG003340	dual	mitochondrial	plastid	non-organellar	N/A
TRIDC1AG003370	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG003390	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG003430	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TRIDC1AG003440	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG003450	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
TRIDC1AG003460	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TRIDC1AG003480	plastid	plastid	non-organellar	non-organellar	N/A
TRIDC1AG003500	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG003520	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG003530	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG003540	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG003570	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
TRIDC1AG003590	dual	dual	mitochondrial	mitochondrial	mitochondrial
TRIDC1AG003600	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG003620	dual	dual	non-organellar	non-organellar	N/A
TRIDC1AG003670	dual	dual	plastid	plastid	N/A
TRIDC1AG003690	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG003700	dual	dual	non-organellar	non-organellar	N/A
TRIDC1AG003730	dual	mitochondrial	plastid	non-organellar	N/A
TRIDC1AG003750	dual	dual	non-organellar	non-organellar	N/A
TRIDC1AG003760	dual	dual	plastid	non-organellar	N/A
TRIDC1AG003800	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
TRIDC1AG003810	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG003840	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG003850	dual	dual	mitochondrial	mitochondrial	N/A
TRIDC1AG003860	plastid	plastid	plastid	plastid	N/A
TRIDC1AG003950	dual	dual	plastid	mitochondrial	N/A
TRIDC1AG003970	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG003980	plastid	plastid	non-organellar	non-organellar	non-organellar
TRIDC1AG003990	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG004030	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
TRIDC1AG004080	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG004100	dual	dual	mitochondrial	mitochondrial	N/A
TRIDC1AG004130	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG004140	dual	dual	non-organellar	non-organellar	non-organellar
TRIDC1AG004150	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG004170	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG004200	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG004210	plastid	non-organellar	plastid	non-organellar	N/A
TRIDC1AG004220	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG004230	dual	plastid	mitochondrial	non-organellar	non-organellar
TRIDC1AG004240	dual	dual	mitochondrial	mitochondrial	non-organellar
TRIDC1AG004270	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG004330	plastid	non-organellar	non-organellar	plastid	non-organellar
TRIDC1AG004350	plastid	plastid	plastid	non-organellar	N/A
TRIDC1AG004370	dual	mitochondrial	plastid	non-organellar	non-organellar
TRIDC1AG004390	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG004400	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG004410	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG004430	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG004440	plastid	non-organellar	plastid	plastid	N/A
TRIDC1AG004460	plastid	plastid	plastid	non-organellar	N/A
TRIDC1AG004470	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC1AG004500	plastid	plastid	plastid	plastid	N/A
TRIDC1AG004510	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG004520	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG004530	plastid	plastid	plastid	non-organellar	N/A
TRIDC1AG004570	plastid	plastid	plastid	plastid	N/A
TRIDC1AG004640	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG004680	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG004690	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG004700	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
TRIDC1AG004720	dual	non-organellar	mitochondrial	plastid	N/A
TRIDC1AG004730	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG004760	plastid	plastid	plastid	plastid	N/A
TRIDC1AG004770	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG004820	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TRIDC1AG004830	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG004880	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG004890	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG004900	plastid	non-organellar	plastid	non-organellar	N/A
TRIDC1AG004910	plastid	plastid	plastid	non-organellar	N/A
TRIDC1AG004920	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG004940	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TRIDC1AG004970	plastid	plastid	plastid	plastid	N/A
TRIDC1AG004980	mitochondrial	mitochondrial	non-organellar	mitochondrial	N/A
TRIDC1AG004990	dual	dual	mitochondrial	mitochondrial	N/A
TRIDC1AG005000	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG005020	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG005030	dual	dual	non-organellar	non-organellar	N/A
TRIDC1AG005040	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TRIDC1AG005050	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG005060	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG005070	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TRIDC1AG005080	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
TRIDC1AG005130	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG005140	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG005170	dual	dual	mitochondrial	mitochondrial	mitochondrial
TRIDC1AG005180	plastid	non-organellar	plastid	plastid	N/A
TRIDC1AG005190	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TRIDC1AG005200	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TRIDC1AG005220	dual	dual	plastid	mitochondrial	N/A
TRIDC1AG005240	plastid	plastid	non-organellar	non-organellar	non-organellar
TRIDC1AG005260	plastid	plastid	non-organellar	plastid	N/A
TRIDC1AG005300	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG005310	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG005330	plastid	non-organellar	plastid	non-organellar	N/A
TRIDC1AG005340	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TRIDC1AG005350	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG005360	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG005380	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG005410	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG005430	dual	dual	mitochondrial	mitochondrial	N/A
TRIDC1AG005440	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
TRIDC1AG005450	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
TRIDC1AG005460	dual	dual	mitochondrial	dual	non-organellar
TRIDC1AG005470	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG005480	dual	dual	mitochondrial	non-organellar	N/A
TRIDC1AG005510	dual	dual	non-organellar	non-organellar	non-organellar
TRIDC1AG005520	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG005540	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
TRIDC1AG005560	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
TRIDC1AG005570	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG005590	dual	dual	mitochondrial	mitochondrial	N/A
TRIDC1AG005600	mitochondrial	mitochondrial	non-organellar	mitochondrial	N/A
TRIDC1AG005620	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG005630	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TRIDC1AG005650	mitochondrial	non-organellar	non-organellar	mitochondrial	N/A
TRIDC1AG005670	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
TRIDC1AG005680	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG005710	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG005740	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
TRIDC1AG005750	mitochondrial	non-organellar	non-organellar	mitochondrial	N/A
TRIDC1AG005770	dual	dual	mitochondrial	mitochondrial	N/A
TRIDC1AG005800	dual	dual	plastid	plastid	N/A
TRIDC1AG005810	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG005830	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG005860	dual	dual	mitochondrial	mitochondrial	N/A
TRIDC1AG005870	mitochondrial	non-organellar	non-organellar	mitochondrial	N/A
TRIDC1AG005890	dual	dual	mitochondrial	dual	non-organellar
TRIDC1AG005920	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG005960	mitochondrial	non-organellar	non-organellar	mitochondrial	N/A
TRIDC1AG005990	dual	dual	non-organellar	non-organellar	N/A
TRIDC1AG006000	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
TRIDC1AG006010	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG006030	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
TRIDC1AG006050	mitochondrial	non-organellar	non-organellar	mitochondrial	N/A
TRIDC1AG006060	plastid	plastid	non-organellar	non-organellar	N/A
TRIDC1AG006070	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG006080	plastid	plastid	plastid	plastid	N/A
TRIDC1AG006090	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG006120	plastid	plastid	plastid	non-organellar	N/A
TRIDC1AG006140	dual	dual	mitochondrial	non-organellar	N/A
TRIDC1AG006160	dual	dual	non-organellar	non-organellar	N/A
TRIDC1AG006180	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TRIDC1AG006200	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG006220	plastid	plastid	non-organellar	non-organellar	N/A
TRIDC1AG006240	mitochondrial	non-organellar	mitochondrial	mitochondrial	N/A
TRIDC1AG006280	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG006290	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG006330	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC1AG006340	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG006350	dual	plastid	mitochondrial	non-organellar	N/A
TRIDC1AG006360	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC1AG006370	mitochondrial	non-organellar	mitochondrial	mitochondrial	N/A
TRIDC1AG006380	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG006390	dual	dual	mitochondrial	plastid	non-organellar
TRIDC1AG006420	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG006430	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG006470	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG006490	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG006500	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TRIDC1AG006520	dual	dual	mitochondrial	plastid	mitochondrial
TRIDC1AG006550	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TRIDC1AG006560	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC1AG006580	mitochondrial	mitochondrial	mitochondrial	mitochondrial	N/A
TRIDC1AG006600	dual	dual	plastid	plastid	N/A
TRIDC1AG006630	dual	dual	non-organellar	non-organellar	N/A
TRIDC1AG006640	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TRIDC1AG006650	dual	dual	mitochondrial	mitochondrial	N/A
TRIDC1AG006660	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
TRIDC1AG006670	plastid	plastid	plastid	non-organellar	plastid
TRIDC1AG006690	dual	dual	non-organellar	mitochondrial	non-organellar
TRIDC1AG006710	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG006740	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG006750	dual	dual	plastid	plastid	N/A
TRIDC1AG006760	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG006770	dual	dual	mitochondrial	dual	mitochondrial
TRIDC1AG006780	dual	mitochondrial	plastid	plastid	N/A
TRIDC1AG006800	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
TRIDC1AG006820	dual	dual	mitochondrial	mitochondrial	N/A
TRIDC1AG006830	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
TRIDC1AG006860	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
TRIDC1AG006880	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG006890	dual	mitochondrial	non-organellar	plastid	N/A
TRIDC1AG006900	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG006940	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG006950	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC1AG006970	plastid	non-organellar	plastid	non-organellar	N/A
TRIDC1AG006990	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
TRIDC1AG007000	dual	dual	plastid	plastid	plastid
TRIDC1AG007010	plastid	non-organellar	plastid	non-organellar	N/A
TRIDC1AG007030	mitochondrial	mitochondrial	mitochondrial	mitochondrial	N/A
TRIDC1AG007070	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC1AG007090	dual	dual	non-organellar	non-organellar	N/A
TRIDC1AG007100	plastid	plastid	non-organellar	non-organellar	N/A
TRIDC1AG007120	plastid	plastid	plastid	plastid	non-organellar
